trial,n_features,motif,mean_impact,median_impact,std_impact
5,43,Single Input Module,-5.979628126891263e-07,0.0,8.940660493379759e-06
6,43,Cascade,-2.3393954553302223e-06,0.0,4.117808328794601e-05
6,43,Feedforward Loop,5.745561372322138e-07,0.0,6.058194165464917e-05
6,43,Feedback Loop,-5.539307257452091e-05,-2.3341970518231392e-05,0.00013855591665365937
6,43,Single Input Module,2.0900804837783154e-06,2.3748725652694705e-08,1.560240796566096e-05
7,43,Cascade,1.3686474408128912e-07,0.0,2.859620929479311e-05
7,43,Feedforward Loop,5.205674592507737e-07,0.0,3.927805637778689e-05
7,43,Feedback Loop,-0.00013315430837194229,-3.862823359668255e-05,0.0005001726699208004
7,43,Single Input Module,-6.41212636728724e-07,0.0,1.004129037677478e-05
8,43,Cascade,1.2260351135338257e-05,0.0,0.00011920651747273442
8,43,Feedforward Loop,9.261840447454129e-06,9.597133612260222e-07,0.00018884829292085912
8,43,Feedback Loop,0.00029774603954685753,0.0002248836681246,0.0003356366165393499
8,43,Single Input Module,1.9711324225641135e-06,2.1971063688397408e-06,4.810809905635992e-05
9,43,Cascade,4.458067390874107e-06,0.0,6.525302061801669e-05
9,43,Feedforward Loop,2.7330746498987168e-06,0.0,0.00011374274483528797
9,43,Feedback Loop,0.0003639677594735309,0.000254563987255,0.00042026636028817877
9,43,Single Input Module,-3.2699064346922327e-07,8.244533091783524e-07,2.9125037624537485e-05
10,43,Cascade,7.4284885553165635e-06,0.0,6.605288301000028e-05
10,43,Feedforward Loop,3.1595002081648562e-06,0.0,0.00010102546218349097
10,43,Feedback Loop,-1.5539252865084193e-05,-4.028738476336002e-05,0.00017786203534926522
10,43,Single Input Module,-5.290831236890176e-07,6.19795173406601e-07,2.574528290049129e-05
11,43,Cascade,-5.689102905233419e-07,0.0,7.25768542666789e-06
11,43,Feedforward Loop,-1.943424519725211e-08,0.0,1.0629963203227133e-05
11,43,Feedback Loop,1.4915862082468573e-05,5.812384188175201e-06,0.00016337478237632473
11,43,Single Input Module,2.7014130216220836e-07,0.0,2.7306195783003204e-06
12,43,Cascade,-2.5247023512172154e-07,3.0209776014089584e-08,6.2698346516503385e-06
12,43,Feedforward Loop,2.9700862685377637e-08,-8.789356797933578e-09,1.7337299654879462e-06
12,43,Feedback Loop,9.241915581190209e-05,2.8008827939629555e-05,0.00018582843902492988
12,43,Single Input Module,-2.167030404553789e-08,0.0,2.393733343298174e-07
13,43,Cascade,4.312623063089297e-06,1.4759461919311434e-07,1.522088949126763e-05
13,43,Feedforward Loop,2.2250406447933437e-07,1.1816155165433885e-07,6.262710713314989e-06
13,43,Feedback Loop,-0.00018192986923772428,-6.892532110214233e-05,0.00025160173262886855
13,43,Single Input Module,1.3162053034778053e-07,0.0,1.3819425028817637e-06
14,43,Cascade,-3.234338095705581e-06,-6.103800842538476e-08,2.8247865543644226e-05
14,43,Feedforward Loop,2.8726594326649335e-08,0.0,3.520124113088037e-05
14,43,Feedback Loop,9.643016025133607e-05,-6.526359356939793e-06,0.0005858000001968613
14,43,Single Input Module,-6.017197601316147e-07,0.0,9.029309813577615e-06
15,43,Cascade,1.1181117420008455e-05,0.0,0.00011619201480955796
15,43,Feedforward Loop,8.823469397990033e-06,0.0,0.00020026168435874076
15,43,Feedback Loop,0.00036018191883954747,0.0002774149179458,0.0004731075106355387
15,43,Single Input Module,2.5179453792385304e-06,2.525513991713524e-06,5.113248882636206e-05
16,43,Cascade,-2.1278825455765957e-06,-1.6560079529881477e-07,1.664088720951442e-05
16,43,Feedforward Loop,6.528053160899785e-07,0.0,3.0797469573868155e-05
16,43,Feedback Loop,7.335929253851025e-05,-4.7264620661735535e-08,0.0003239753474719935
16,43,Single Input Module,9.022506638410616e-07,0.0,7.968394560577197e-06
17,43,Cascade,-2.557142681547543e-06,0.0,3.3417071670714714e-05
17,43,Feedforward Loop,5.51392130248667e-07,2.5704503059387207e-07,5.232259575987788e-05
17,43,Feedback Loop,-0.0003716083770224258,-0.0001296128612011,0.0006684570163601204
17,43,Single Input Module,1.7299299379114568e-06,1.1525116860866547e-08,1.3490322635120737e-05
18,43,Cascade,-2.4737913899654667e-06,-2.421438694000244e-08,1.2205008939968009e-05
18,43,Feedforward Loop,6.830988955438696e-08,0.0,1.5319470761157416e-05
18,43,Feedback Loop,0.00019405666792249331,0.0001405341317877,0.0002049491455915812
18,43,Single Input Module,4.030019160651062e-07,0.0,3.941728591412015e-06
19,43,Cascade,-2.0475082349047607e-06,-1.996522769331932e-07,7.462101874291918e-06
19,43,Feedforward Loop,-2.372853115809207e-09,0.0,6.364048526770646e-06
19,43,Feedback Loop,-0.00010367504258126486,-2.1882355213165283e-05,0.00032660683539432567
19,43,Single Input Module,1.5726556115419506e-07,0.0,1.639012672984087e-06
