trial,n_features,motif,mean_impact,median_impact,std_impact
51,13,Single Input Module,0.0,0.0,0.0
52,13,Cascade,0.0,0.0,0.0
52,13,Feedforward Loop,0.0,0.0,0.0
52,13,Feedback Loop,0.0,0.0,0.0
52,13,Single Input Module,0.0,0.0,0.0
53,13,Cascade,0.0,0.0,0.0
53,13,Feedforward Loop,0.0,0.0,0.0
53,13,Feedback Loop,0.0,0.0,0.0
53,13,Single Input Module,0.0,0.0,0.0
54,13,Cascade,-4.916409106583011e-07,0.0,4.2551553975082895e-06
54,13,Feedforward Loop,0.0,0.0,0.0
54,13,Feedback Loop,2.9836318748438675e-06,0.0,1.0092375917647836e-05
54,13,Single Input Module,0.0,0.0,0.0
55,13,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
55,13,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
55,13,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
55,13,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
56,13,Cascade,0.0,0.0,0.0
56,13,Feedforward Loop,0.0,0.0,0.0
56,13,Feedback Loop,0.0,0.0,0.0
56,13,Single Input Module,0.0,0.0,0.0
57,13,Cascade,0.0,0.0,0.0
57,13,Feedforward Loop,0.0,0.0,0.0
57,13,Feedback Loop,0.0,0.0,0.0
57,13,Single Input Module,0.0,0.0,0.0
58,13,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
58,13,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
58,13,Feedback Loop,5.921189005326743e-08,0.0,9.70504087582184e-07
58,13,Single Input Module,0.0,0.0,0.0
59,13,Cascade,-1.4075265760172386e-07,0.0,1.522531137989358e-06
59,13,Feedforward Loop,-3.421655585080604e-07,-2.1104642655700445e-07,3.5876115333036884e-06
59,13,Feedback Loop,2.3134384948685012e-07,0.0,1.3105641996193433e-06
59,13,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
60,13,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
60,13,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
60,13,Feedback Loop,5.921189005326743e-08,0.0,9.70504087582184e-07
60,13,Single Input Module,0.0,0.0,0.0
61,13,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
61,13,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
61,13,Feedback Loop,5.921189005326743e-08,0.0,9.70504087582184e-07
61,13,Single Input Module,0.0,0.0,0.0
62,13,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
62,13,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
62,13,Feedback Loop,3.8396361615563345e-06,0.0,2.500181330594107e-05
62,13,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
63,13,Cascade,0.0,0.0,0.0
63,13,Feedforward Loop,0.0,0.0,0.0
63,13,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
63,13,Single Input Module,0.0,0.0,0.0
64,13,Cascade,0.0,0.0,0.0
64,13,Feedforward Loop,0.0,0.0,0.0
64,13,Feedback Loop,3.667504202122752e-06,0.0,2.5011565148923704e-05
64,13,Single Input Module,0.0,0.0,0.0
65,13,Cascade,0.0,0.0,0.0
65,13,Feedforward Loop,0.0,0.0,0.0
65,13,Feedback Loop,0.0,0.0,0.0
65,13,Single Input Module,0.0,0.0,0.0
66,13,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
66,13,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
66,13,Feedback Loop,5.921189005326743e-08,0.0,9.70504087582184e-07
66,13,Single Input Module,0.0,0.0,0.0
67,13,Cascade,0.0,0.0,0.0
67,13,Feedforward Loop,0.0,0.0,0.0
67,13,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
67,13,Single Input Module,0.0,0.0,0.0
68,13,Cascade,-4.916409106583011e-07,0.0,4.2551553975082895e-06
68,13,Feedforward Loop,0.0,0.0,0.0
68,13,Feedback Loop,2.9836318748438675e-06,0.0,1.0092375917647836e-05
68,13,Single Input Module,0.0,0.0,0.0
69,13,Cascade,0.0,0.0,0.0
69,13,Feedforward Loop,0.0,0.0,0.0
69,13,Feedback Loop,-8.396014119639542e-09,0.0,8.353928570811142e-08
69,13,Single Input Module,0.0,0.0,0.0
70,13,Cascade,-6.643186884038911e-07,0.0,4.518255590799214e-06
70,13,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
70,13,Feedback Loop,6.532116991237106e-06,0.0,2.661832692247783e-05
70,13,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
71,13,Cascade,0.0,0.0,0.0
71,13,Feedforward Loop,0.0,0.0,0.0
71,13,Feedback Loop,0.0,0.0,0.0
71,13,Single Input Module,0.0,0.0,0.0
72,13,Cascade,0.0,0.0,0.0
72,13,Feedforward Loop,0.0,0.0,0.0
72,13,Feedback Loop,0.0,0.0,0.0
72,13,Single Input Module,0.0,0.0,0.0
73,13,Cascade,0.0,0.0,0.0
73,13,Feedforward Loop,0.0,0.0,0.0
73,13,Feedback Loop,0.0,0.0,0.0
73,13,Single Input Module,0.0,0.0,0.0
74,13,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
74,13,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
74,13,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
74,13,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
75,13,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
75,13,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
75,13,Feedback Loop,4.564489511657562e-06,0.0,2.582686895346937e-05
75,13,Single Input Module,0.0,0.0,0.0
76,13,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
76,13,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
76,13,Feedback Loop,5.921189005326743e-08,0.0,9.70504087582184e-07
76,13,Single Input Module,0.0,0.0,0.0
77,13,Cascade,0.0,0.0,0.0
77,13,Feedforward Loop,0.0,0.0,0.0
77,13,Feedback Loop,0.0,0.0,0.0
77,13,Single Input Module,0.0,0.0,0.0
78,13,Cascade,0.0,0.0,0.0
78,13,Feedforward Loop,0.0,0.0,0.0
78,13,Feedback Loop,0.0,0.0,0.0
78,13,Single Input Module,0.0,0.0,0.0
79,13,Cascade,0.0,0.0,0.0
79,13,Feedforward Loop,0.0,0.0,0.0
79,13,Feedback Loop,3.667504202122752e-06,0.0,2.5011565148923704e-05
79,13,Single Input Module,0.0,0.0,0.0
80,13,Cascade,0.0,0.0,0.0
80,13,Feedforward Loop,0.0,0.0,0.0
80,13,Feedback Loop,0.0,0.0,0.0
80,13,Single Input Module,0.0,0.0,0.0
81,13,Cascade,0.0,0.0,0.0
81,13,Feedforward Loop,0.0,0.0,0.0
81,13,Feedback Loop,0.0,0.0,0.0
81,13,Single Input Module,0.0,0.0,0.0
82,13,Cascade,-4.59709850957199e-07,0.0,4.1583502584612565e-06
82,13,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
82,13,Feedback Loop,3.0344524544268623e-06,0.0,1.0165283800333013e-05
82,13,Single Input Module,0.0,0.0,0.0
83,13,Cascade,0.0,0.0,0.0
83,13,Feedforward Loop,0.0,0.0,0.0
83,13,Feedback Loop,0.0,0.0,0.0
83,13,Single Input Module,0.0,0.0,0.0
84,13,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
84,13,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
84,13,Feedback Loop,4.564489511657562e-06,0.0,2.582686895346937e-05
84,13,Single Input Module,0.0,0.0,0.0
85,13,Cascade,0.0,0.0,0.0
85,13,Feedforward Loop,0.0,0.0,0.0
85,13,Feedback Loop,0.0,0.0,0.0
85,13,Single Input Module,0.0,0.0,0.0
86,13,Cascade,0.0,0.0,0.0
86,13,Feedforward Loop,0.0,0.0,0.0
86,13,Feedback Loop,0.0,0.0,0.0
86,13,Single Input Module,0.0,0.0,0.0
87,13,Cascade,0.0,0.0,0.0
87,13,Feedforward Loop,0.0,0.0,0.0
87,13,Feedback Loop,0.0,0.0,0.0
87,13,Single Input Module,0.0,0.0,0.0
88,13,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
88,13,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
88,13,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
88,13,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
89,13,Cascade,0.0,0.0,0.0
89,13,Feedforward Loop,0.0,0.0,0.0
89,13,Feedback Loop,0.0,0.0,0.0
89,13,Single Input Module,0.0,0.0,0.0
90,13,Cascade,0.0,0.0,0.0
90,13,Feedforward Loop,0.0,0.0,0.0
90,13,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
90,13,Single Input Module,0.0,0.0,0.0
91,13,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
91,13,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
91,13,Feedback Loop,4.564489511657562e-06,0.0,2.582686895346937e-05
91,13,Single Input Module,0.0,0.0,0.0
92,13,Cascade,0.0,0.0,0.0
92,13,Feedforward Loop,0.0,0.0,0.0
92,13,Feedback Loop,-8.396014119639542e-09,0.0,8.353928570811142e-08
92,13,Single Input Module,0.0,0.0,0.0
93,13,Cascade,0.0,0.0,0.0
93,13,Feedforward Loop,0.0,0.0,0.0
93,13,Feedback Loop,0.0,0.0,0.0
93,13,Single Input Module,0.0,0.0,0.0
94,13,Cascade,-6.643186884038911e-07,0.0,4.518255590799214e-06
94,13,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
94,13,Feedback Loop,2.873007627321652e-06,0.0,1.0209029409818158e-05
94,13,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
95,13,Cascade,0.0,0.0,0.0
95,13,Feedforward Loop,0.0,0.0,0.0
95,13,Feedback Loop,-8.396014119639542e-09,0.0,8.353928570811142e-08
95,13,Single Input Module,0.0,0.0,0.0
96,13,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
96,13,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
96,13,Feedback Loop,8.969900131841764e-07,0.0,7.237909239960775e-06
96,13,Single Input Module,0.0,0.0,0.0
97,13,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
97,13,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
97,13,Feedback Loop,3.726716092176019e-06,0.0,2.502162100739897e-05
97,13,Single Input Module,0.0,0.0,0.0
98,13,Cascade,0.0,0.0,0.0
98,13,Feedforward Loop,0.0,0.0,0.0
98,13,Feedback Loop,0.0,0.0,0.0
98,13,Single Input Module,0.0,0.0,0.0
99,13,Cascade,0.0,0.0,0.0
99,13,Feedforward Loop,0.0,0.0,0.0
99,13,Feedback Loop,3.667504202122752e-06,0.0,2.5011565148923704e-05
99,13,Single Input Module,0.0,0.0,0.0
