graph_id,experiment,n_ablated_features,ablated_features,reconstruction_mse,latent_change_mean,n_affected_nodes,total_nodes,gnn_output_mse
1173,latent512_k32_ablate_z361,1,z361,3.0340237344717025e-07,7.578702934551984e-06,7,10,1.9737946388431737e-08
838,latent512_k32_ablate_z361,1,z361,1.9885177948708588e-07,4.183971668680897e-06,3,10,2.0135759726258584e-10
2869,latent512_k32_ablate_z361,1,z361,2.2998126070206126e-08,1.0563886689851643e-06,3,10,1.3204548132000893e-12
4802,latent512_k32_ablate_z361,1,z361,2.5531762730679475e-06,5.687857537850505e-06,2,10,1.3360979664867045e-06
3909,latent512_k32_ablate_z361,1,z361,3.733822850904289e-08,1.1967360933340387e-06,3,10,4.127830577349556e-10
584,latent512_k32_ablate_z361,1,z361,3.78182569704677e-08,7.182823651419312e-07,3,10,1.1374723385415564e-10
2942,latent512_k32_ablate_z361,1,z361,2.3652756198089264e-08,1.473310703659081e-06,3,10,8.251177519014163e-13
3148,latent512_k32_ablate_z361,1,z361,2.7959549342426726e-08,1.6310270893882262e-06,4,10,1.8581566285647e-09
1219,latent512_k32_ablate_z361,1,z361,9.595660088734803e-08,1.5237403658829862e-06,5,10,2.685359490328665e-09
2335,latent512_k32_ablate_z361,1,z361,2.63163428826374e-08,1.4677250419481425e-06,3,10,1.185540597983814e-12
2225,latent512_k32_ablate_z361,1,z361,1.8757061681640153e-08,6.521575528495305e-07,2,10,1.3284484189773904e-12
3044,latent512_k32_ablate_z361,1,z361,1.4818253646353696e-07,3.3401734071958344e-06,3,10,1.0949329221077164e-09
1039,latent512_k32_ablate_z361,1,z361,3.747860830571881e-07,8.342938599525951e-06,6,10,4.469696612829921e-09
1956,latent512_k32_ablate_z361,1,z361,1.9324647837493103e-07,2.9731847916991683e-06,3,10,5.501703093102606e-09
2153,latent512_k32_ablate_z361,1,z361,1.6996924756540466e-08,6.664207603535033e-07,3,10,6.449951792282527e-13
3328,latent512_k32_ablate_z361,1,z361,5.874937869521091e-08,1.25413521345763e-06,3,10,6.204460278880219e-10
2396,latent512_k32_ablate_z361,1,z361,1.6407756930902906e-08,8.056889555518865e-07,2,10,4.68070027181966e-13
1595,latent512_k32_ablate_z361,1,z361,3.336045608648419e-07,5.823816991323838e-06,4,10,6.124494689174753e-09
2297,latent512_k32_ablate_z361,1,z361,2.0237619580143473e-08,1.261040551980841e-06,4,10,9.737100448853342e-13
2344,latent512_k32_ablate_z361,1,z361,2.533440479624005e-08,1.4643055692431517e-06,3,10,8.723688546714847e-13
2642,latent512_k32_ablate_z361,1,z361,1.5927943408655665e-08,1.5821824206341262e-07,1,10,1.0485834206139244e-12
3557,latent512_k32_ablate_z361,1,z361,3.3842137980855114e-08,2.477314353654947e-07,1,10,7.218263209374243e-10
3358,latent512_k32_ablate_z361,1,z361,5.1952572022173626e-08,2.194721673731692e-06,4,10,4.5894071876162457e-10
4462,latent512_k32_ablate_z361,1,z361,6.52645030640997e-06,9.67562482401263e-06,4,10,5.565997867051919e-07
3139,latent512_k32_ablate_z361,1,z361,1.16287424134498e-07,2.6677982987166615e-06,2,10,6.877016178741258e-10
2622,latent512_k32_ablate_z361,1,z361,2.4629082773230948e-08,8.011467684809759e-07,2,10,1.1691980933772883e-12
2754,latent512_k32_ablate_z361,1,z361,3.523823366435863e-08,2.1814016690768767e-06,3,10,1.8464518108940453e-11
494,latent512_k32_ablate_z361,1,z361,3.764771605574424e-08,4.782006612913392e-07,2,10,2.36472258441367e-10
399,latent512_k32_ablate_z361,1,z361,4.442142198968213e-06,2.225492789875716e-05,3,10,3.7920475093322636e-10
4660,latent512_k32_ablate_z361,1,z361,3.99459759137244e-06,4.144679678574903e-06,2,10,3.7379845707619097e-07
1732,latent512_k32_ablate_z361,1,z361,2.662833367139683e-07,5.274768227536697e-06,5,10,1.1873531491346512e-08
3921,latent512_k32_ablate_z361,1,z361,1.5196989977539488e-07,3.87972886528587e-06,3,10,8.066831647113304e-10
1556,latent512_k32_ablate_z361,1,z361,1.0167607200628481e-07,9.967288860934786e-07,3,10,4.030692668521851e-09
3961,latent512_k32_ablate_z361,1,z361,2.7119585865875706e-07,5.843769031343982e-06,4,10,1.6561664262226827e-09
3757,latent512_k32_ablate_z361,1,z361,7.109861144272145e-08,1.920082695505698e-06,5,10,1.2852015451869647e-08
124,latent512_k32_ablate_z361,1,z361,3.220146282956193e-08,1.225599589815829e-06,3,10,1.5591883686938424e-11
4075,latent512_k32_ablate_z361,1,z361,1.7274448964599287e-06,1.0742682206910104e-05,4,10,1.2217699918437575e-07
3375,latent512_k32_ablate_z361,1,z361,1.9466001788259746e-07,3.2016300792747643e-06,2,10,2.2011097389196266e-09
